achieved_tw,naming,alpha,seed,variant_index,num_edges,num_nodes,num_nodes/num_edges,avg_markov_blanket_size,bn_index,query_index,query_vars,query_states,evidence,distance,num_evidence,num_target,probability,prior_probability,induced_width,num_eliminated,avg_markov_blanket_size_evidence,avg_markov_blanket_size_target,min_distance_target_evidence,min_distance_target_target,min_distance_evidence_evidence,all_evidence_are_roots,all_evidence_are_leaves,all_target_are_roots,all_target_are_leaves,abs_diff,rel_diff
4,confusing,0.5,47,0,11,6,0.5454545454545454,4.333333333333333,5,29,[np.str_('A_qw4mqw')],['s0'],{np.str_('Y_cimb2b'): 's1'},1,1,1,0.40749271552620375,0.5801970244140033,4.0,5.0,5.0,4.0,1,,,False,False,False,True,0.17270430888779958,-0.29766493384248266
3,confusing,1.0,48,0,10,8,0.8,4.0,6,1,[np.str_('W_2mv0wc')],['s0'],{np.str_('A_re1agg'): 's0'},1,1,1,0.33969232239883956,0.5654063742219353,4.0,5.0,1.0,4.0,1,,,True,False,False,True,0.22571405182309573,-0.3992067689963779
3,confusing,1.0,48,0,10,8,0.8,4.0,6,2,"[np.str_('W_2mv0wc'), np.str_('C_2q3gw5')]","['s0', 's1']","{np.str_('C_2vgqnw'): 's0', np.str_('O_12p4cs'): 's1'}",1,2,2,0.05779499850999127,0.23346587684830292,4.0,4.0,3.5,3.5,1,1.0,2.0,False,False,False,False,0.17567087833831163,-0.7524477697117843
3,confusing,1.0,48,0,10,8,0.8,4.0,6,5,[np.str_('V_svz281')],['s1'],"{np.str_('C_2vgqnw'): 's0', np.str_('W_2mv0wc'): 's1'}",1,2,1,0.1719182606118639,0.27869090469805896,4.0,5.0,3.5,2.0,1,,1.0,False,False,True,False,0.10677264408619505,-0.3831220979453037
3,confusing,1.0,48,0,10,8,0.8,4.0,6,6,"[np.str_('O_12p4cs'), np.str_('V_svz281')]","['s0', 's0']","{np.str_('L_2p6cot'): 's1', np.str_('S_vh9add'): 's0'}",1,2,2,0.13585798138642646,0.29252904321388323,2.0,3.0,1.5,3.0,1,2.0,2.0,False,True,False,False,0.15667106182745677,-0.5355743829952173
3,confusing,0.5,49,0,10,8,0.8,4.0,7,2,"[np.str_('C_2vgqnw'), np.str_('O_12p4cs')]","['s0', 's0']",{np.str_('C_2q3gw5'): 's1'},1,1,2,0.023315408244275564,0.5023450993467782,2.0,2.0,3.0,3.5,1,2.0,,True,False,False,False,0.4790296911025026,-0.9535868703116769
3,confusing,0.5,49,0,10,8,0.8,4.0,7,6,[np.str_('C_2vgqnw')],['s0'],{np.str_('W_2mv0wc'): 's1'},1,1,1,0.9441006631062971,0.5539392551338518,4.0,5.0,4.0,3.0,1,,,False,True,False,False,0.39016140797244536,0.7043396985436033
3,confusing,0.5,49,0,10,8,0.8,4.0,7,7,[np.str_('S_vh9add')],['s1'],"{np.str_('C_2vgqnw'): 's1', np.str_('A_re1agg'): 's1'}",2,2,1,0.4576691573466445,0.34871553055743304,2.0,5.0,2.0,2.0,2,,2.0,False,False,False,True,0.10895362678921144,0.31244271402264634
3,confusing,0.5,49,0,10,8,0.8,4.0,7,9,"[np.str_('C_2vgqnw'), np.str_('S_vh9add')]","['s0', 's0']","{np.str_('V_svz281'): 's1', np.str_('O_12p4cs'): 's1'}",1,2,2,0.007168295844542655,0.4093719698047253,3.0,3.0,3.0,2.5,1,2.0,2.0,False,False,False,False,0.40220367396018264,-0.9824895293931287
3,confusing,0.5,49,0,10,8,0.8,4.0,7,10,"[np.str_('W_2mv0wc'), np.str_('O_12p4cs')]","['s1', 's0']",{np.str_('C_2vgqnw'): 's0'},1,1,2,0.43195310634813294,0.2465870435388941,4.0,4.0,3.0,4.0,1,1.0,,False,False,False,False,0.18536606280923884,0.7517266931342284
3,confusing,0.5,49,0,10,8,0.8,4.0,7,12,[np.str_('V_svz281')],['s1'],"{np.str_('O_12p4cs'): 's0', np.str_('C_2vgqnw'): 's0'}",1,2,1,0.20817406988444323,0.5384905666003568,2.0,3.0,3.5,2.0,1,,2.0,False,False,True,False,0.33031649671591357,-0.6134118538070129
3,confusing,0.5,49,0,10,8,0.8,4.0,7,15,[np.str_('S_vh9add')],['s1'],"{np.str_('C_2vgqnw'): 's1', np.str_('W_2mv0wc'): 's1'}",2,2,1,0.7012962187084187,0.34871553055743304,5.0,6.0,3.5,2.0,2,,1.0,False,False,False,True,0.3525806881509857,1.0110839846661663
3,confusing,0.5,49,0,10,8,0.8,4.0,7,16,"[np.str_('O_12p4cs'), np.str_('V_svz281')]","['s1', 's0']","{np.str_('C_2q3gw5'): 's1', np.str_('W_2mv0wc'): 's1'}",1,2,2,0.33180357181736236,0.04008842653063995,4.0,4.0,3.5,3.0,1,2.0,1.0,False,False,False,False,0.29171514528672243,7.276792095188916
3,confusing,0.5,49,0,10,8,0.8,4.0,7,17,"[np.str_('V_svz281'), np.str_('C_2q3gw5')]","['s0', 's0']","{np.str_('W_2mv0wc'): 's0', np.str_('O_12p4cs'): 's0'}",1,2,2,0.34721542872077416,0.45454684670552126,4.0,4.0,4.0,2.5,1,2.0,1.0,False,False,True,False,0.1073314179847471,-0.23612839636369076
3,confusing,0.5,49,0,10,8,0.8,4.0,7,18,"[np.str_('V_svz281'), np.str_('O_12p4cs')]","['s1', 's0']","{np.str_('W_2mv0wc'): 's0', np.str_('C_2vgqnw'): 's1'}",1,2,2,0.8822346872180958,0.4917152724149665,4.0,4.0,3.5,3.0,1,2.0,1.0,False,False,False,False,0.39051941480312935,0.7941982621063755
3,confusing,0.5,49,0,10,8,0.8,4.0,7,25,[np.str_('L_2p6cot')],['s1'],"{np.str_('S_vh9add'): 's0', np.str_('C_2q3gw5'): 's1'}",2,2,1,0.5712741442601759,0.862559497514559,2.0,4.0,2.5,1.0,2,,2.0,False,False,False,True,0.2912853532543831,-0.33769885334717625
3,confusing,0.5,49,0,10,8,0.8,4.0,7,28,"[np.str_('A_re1agg'), np.str_('O_12p4cs')]","['s1', 's1']","{np.str_('C_2vgqnw'): 's1', np.str_('C_2q3gw5'): 's1'}",1,2,2,0.5810975219977625,0.05197113654344555,,,3.0,2.5,1,2.0,1.0,False,False,False,False,0.529126385454317,10.181158632388017
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,1,[np.str_('A_dcka33')],['s1'],"{np.str_('O_nhaatt'): 's0', np.str_('F_gwfc5h'): 's0'}",1,2,1,0.6970832748941462,0.436145583117643,5.0,6.0,5.5,7.0,1,,1.0,False,False,False,False,0.2609376917765032,0.5982811746281508
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,3,"[np.str_('G_u5vagt'), np.str_('P_eo9210')]","['s1', 's0']",{np.str_('F_gwfc5h'): 's0'},1,1,2,0.5714106807509611,0.37347600206635945,2.0,2.0,7.0,4.0,1,2.0,,False,False,False,False,0.19793467868460168,0.5299796441792063
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,4,[np.str_('F_gwfc5h')],['s0'],{np.str_('P_eo9210'): 's1'},1,1,1,0.2737686825653697,0.5339226024253421,2.0,2.0,4.0,7.0,1,,,False,False,False,False,0.2601539198599724,-0.4872502469051204
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,9,[np.str_('A_l40h2y')],['s1'],{np.str_('P_eo9210'): 's0'},1,1,1,0.7572166467435034,0.6528672979863115,5.0,6.0,4.0,4.0,1,,,False,False,False,True,0.10434934875719193,0.15983240250973604
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,15,"[np.str_('A_l40h2y'), np.str_('Q_6l74eg')]","['s0', 's0']","{np.str_('G_u5vagt'): 's0', np.str_('F_gwfc5h'): 's0'}",1,2,2,0.11014227408062242,0.22233972002966237,5.0,5.0,5.5,4.5,1,1.0,1.0,False,False,False,False,0.11219744594903995,-0.5046216930293502
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,17,"[np.str_('A_dcka33'), np.str_('A_l40h2y')]","['s1', 's1']","{np.str_('O_nhaatt'): 's0', np.str_('G_u5vagt'): 's0'}",1,2,2,0.42313319342283584,0.2994451815485817,5.0,6.0,4.0,5.5,1,1.0,1.0,False,False,False,False,0.12368801187425416,0.4130572789136269
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,18,[np.str_('P_eo9210')],['s1'],"{np.str_('A_l40h2y'): 's0', np.str_('O_nhaatt'): 's0'}",1,2,1,0.6488821552739218,0.5279582999546575,5.0,7.0,4.0,4.0,1,,2.0,False,True,False,False,0.1209238553192643,0.2290405422732242
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,19,[np.str_('P_eo9210')],['s1'],{np.str_('A_l40h2y'): 's0'},1,1,1,0.6698557463785523,0.5279582999546575,5.0,6.0,4.0,4.0,1,,,False,True,False,False,0.1418974464238948,0.2687663901411936
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,21,[np.str_('C_p490cm')],['s1'],{np.str_('G_u5vagt'): 's1'},1,1,1,0.10208629812968881,0.21817250238053523,2.0,3.0,4.0,3.0,1,,,False,False,False,False,0.11608620425084643,-0.532084488119266
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,22,[np.str_('P_eo9210')],['s1'],{np.str_('F_gwfc5h'): 's1'},1,1,1,0.8226527476376947,0.5279582999546575,2.0,2.0,7.0,4.0,1,,,False,False,False,False,0.2946944476830372,0.5581775070272527
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,23,[np.str_('O_nhaatt')],['s1'],"{np.str_('A_dcka33'): 's0', np.str_('G_u5vagt'): 's0'}",1,2,1,0.8197908135157039,0.6640618715017073,5.0,6.0,5.5,4.0,1,,1.0,False,False,False,True,0.15572894201399667,0.2345096875714785
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,25,[np.str_('A_dcka33')],['s1'],{np.str_('O_nhaatt'): 's0'},1,1,1,0.5677358273827305,0.436145583117643,5.0,6.0,4.0,7.0,1,,,False,True,False,False,0.13159024426508753,0.30171174341479745
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,28,[np.str_('P_eo9210')],['s1'],"{np.str_('F_gwfc5h'): 's0', np.str_('C_p490cm'): 's1'}",1,2,1,0.270710487946143,0.5279582999546575,,,5.0,4.0,1,,1.0,False,False,False,False,0.2572478120085145,-0.4872502469051204
4,confusing,1.0,50,0,19,8,0.4210526315789473,5.75,8,29,"[np.str_('C_p490cm'), np.str_('F_gwfc5h')]","['s0', 's0']",{np.str_('Q_6l74eg'): 's0'},1,1,2,0.5077629956752532,0.39606255749887515,2.0,2.0,5.0,5.0,1,1.0,,True,False,False,False,0.11170043817637804,0.28202726074831064
4,confusing,0.5,51,0,19,8,0.4210526315789473,5.75,9,1,"[np.str_('F_gwfc5h'), np.str_('A_l40h2y')]","['s0', 's1']","{np.str_('P_eo9210'): 's1', np.str_('A_dcka33'): 's1'}",1,2,2,0.01060077477018475,0.29772975098702,5.0,5.0,5.5,5.5,1,1.0,1.0,False,False,False,False,0.28712897621683525,-0.9643946406597207
4,confusing,0.5,51,0,19,8,0.4210526315789473,5.75,9,4,[np.str_('A_dcka33')],['s1'],"{np.str_('G_u5vagt'): 's0', np.str_('C_p490cm'): 's1'}",1,2,1,0.10150478051464867,0.6578826659228064,5.0,5.0,3.5,7.0,1,,1.0,False,False,False,False,0.5563778854081578,-0.8457099027342988
4,confusing,0.5,51,0,19,8,0.4210526315789473,5.75,9,5,"[np.str_('C_p490cm'), np.str_('P_eo9210')]","['s0', 's0']",{np.str_('A_dcka33'): 's0'},1,1,2,0.41755736137912375,0.297092443419685,5.0,4.0,7.0,3.5,1,2.0,,False,False,False,False,0.12046491795943876,0.4054795758950525
4,confusing,0.5,51,0,19,8,0.4210526315789473,5.75,9,9,"[np.str_('F_gwfc5h'), np.str_('C_p490cm')]","['s0', 's0']","{np.str_('A_dcka33'): 's0', np.str_('A_l40h2y'): 's1'}",1,2,2,0.4769252018008437,0.18194379481938114,5.0,5.0,5.5,5.0,1,1.0,1.0,False,False,False,False,0.2949814069814626,1.6212776438696133
4,confusing,0.5,51,0,19,8,0.4210526315789473,5.75,9,17,[np.str_('O_nhaatt')],['s1'],"{np.str_('A_l40h2y'): 's1', np.str_('A_dcka33'): 's0'}",1,2,1,0.7767550509360732,0.5682616630043369,5.0,7.0,5.5,4.0,1,,1.0,False,False,False,True,0.20849338793173633,0.36689680389392226
4,confusing,0.5,51,0,19,8,0.4210526315789473,5.75,9,18,"[np.str_('A_l40h2y'), np.str_('P_eo9210')]","['s0', 's1']","{np.str_('Q_6l74eg'): 's1', np.str_('G_u5vagt'): 's0'}",1,2,2,0.006573686933512639,0.20094345783188672,5.0,5.0,4.5,4.0,1,1.0,2.0,False,False,False,False,0.19436977089837407,-0.9672858872618171
4,confusing,0.5,51,0,19,8,0.4210526315789473,5.75,9,19,"[np.str_('C_p490cm'), np.str_('A_dcka33')]","['s1', 's0']","{np.str_('O_nhaatt'): 's1', np.str_('G_u5vagt'): 's0'}",1,2,2,0.3267345836041039,0.15806203171412972,5.0,5.0,4.0,5.0,1,1.0,1.0,False,False,False,False,0.16867255188997418,1.067128835817033
4,confusing,0.5,51,0,19,8,0.4210526315789473,5.75,9,20,"[np.str_('A_dcka33'), np.str_('F_gwfc5h')]","['s1', 's0']","{np.str_('G_u5vagt'): 's0', np.str_('C_p490cm'): 's0'}",1,2,2,0.003031745060857019,0.3250375674513608,5.0,4.0,3.5,7.0,1,1.0,1.0,False,False,False,False,0.3220058223905038,-0.990672631829517
4,confusing,0.5,51,0,19,8,0.4210526315789473,5.75,9,22,"[np.str_('C_p490cm'), np.str_('G_u5vagt')]","['s1', 's1']","{np.str_('O_nhaatt'): 's1', np.str_('F_gwfc5h'): 's1'}",1,2,2,0.6556864909558175,0.5381189818061046,5.0,5.0,5.5,3.5,1,1.0,1.0,False,False,False,False,0.11756750914971292,0.21847865086475415
4,confusing,0.5,51,0,19,8,0.4210526315789473,5.75,9,23,"[np.str_('O_nhaatt'), np.str_('G_u5vagt')]","['s1', 's0']","{np.str_('A_l40h2y'): 's1', np.str_('A_dcka33'): 's0'}",1,2,2,0.30899166801485184,0.16004511379519004,5.0,6.0,5.5,4.0,1,1.0,1.0,False,False,False,False,0.1489465542196618,0.9306535556609926
4,confusing,0.5,51,0,19,8,0.4210526315789473,5.75,9,24,"[np.str_('G_u5vagt'), np.str_('A_dcka33')]","['s1', 's1']","{np.str_('P_eo9210'): 's0', np.str_('F_gwfc5h'): 's1'}",1,2,2,0.44069307957295933,0.5449315272278997,5.0,4.0,5.5,5.5,1,1.0,1.0,False,False,False,False,0.10423844765494039,-0.19128723967432715
6,confusing,1.0,52,0,25,8,0.32,6.75,10,5,[np.str_('X_6fl199')],['s0'],"{np.str_('G_zwp5v0'): 's0', np.str_('W_mwhhu8'): 's0'}",1,2,1,0.5350092593046475,0.3482968823589301,5.0,5.0,6.5,5.0,1,,1.0,False,False,True,False,0.1867123769457174,0.5360724898860991
6,confusing,1.0,52,0,25,8,0.32,6.75,10,8,[np.str_('G_zwp5v0')],['s0'],"{np.str_('W_zz5knb'): 's0', np.str_('V_oukabs'): 's0'}",1,2,1,0.63891308111127,0.4567231827960041,6.0,7.0,6.5,6.0,1,,1.0,False,False,False,False,0.18218989831526589,0.39890661384850523
6,confusing,1.0,52,0,25,8,0.32,6.75,10,9,[np.str_('W_mwhhu8')],['s0'],"{np.str_('A_04jxrk'): 's0', np.str_('W_zz5knb'): 's1'}",1,2,1,0.7679464805065226,0.6662583254989594,6.0,7.0,6.0,7.0,1,,1.0,False,False,False,False,0.10168815500756323,0.1526257175569389
6,confusing,1.0,52,0,25,8,0.32,6.75,10,13,[np.str_('G_zwp5v0')],['s0'],"{np.str_('A_04jxrk'): 's1', np.str_('W_mwhhu8'): 's0'}",1,2,1,0.801029733022003,0.4567231827960041,5.0,6.0,6.5,6.0,1,,1.0,False,False,False,False,0.3443065502259989,0.7538626529054115
6,confusing,1.0,52,0,25,8,0.32,6.75,10,19,"[np.str_('B_97fqlp'), np.str_('V_2lnxw2')]","['s1', 's0']","{np.str_('G_zwp5v0'): 's0', np.str_('W_zz5knb'): 's1'}",1,2,2,0.42996392679614376,0.6103209160964289,6.0,6.0,6.0,6.5,1,1.0,2.0,False,False,False,False,0.18035698930028515,-0.2955117292290033
6,confusing,1.0,52,0,25,8,0.32,6.75,10,23,[np.str_('W_mwhhu8')],['s1'],"{np.str_('X_6fl199'): 's1', np.str_('G_zwp5v0'): 's0'}",1,2,1,0.5831367563293647,0.33374167450104075,5.0,5.0,5.5,7.0,1,,1.0,False,False,False,False,0.24939508182832393,0.7472698223893708
6,confusing,1.0,52,0,25,8,0.32,6.75,10,25,[np.str_('G_zwp5v0')],['s1'],"{np.str_('W_zz5knb'): 's0', np.str_('V_oukabs'): 's0'}",1,2,1,0.36108691888873,0.5432768172039959,6.0,7.0,6.5,6.0,1,,1.0,False,False,False,False,0.18218989831526589,-0.33535371388184065
6,confusing,1.0,52,0,25,8,0.32,6.75,10,26,"[np.str_('A_04jxrk'), np.str_('B_97fqlp')]","['s0', 's0']","{np.str_('V_2lnxw2'): 's0', np.str_('V_oukabs'): 's0'}",1,2,2,0.4343850759516243,0.3168953379311798,5.0,5.0,6.5,6.5,1,1.0,1.0,False,False,False,False,0.11748973802044449,0.3707524976147164
6,confusing,1.0,52,0,25,8,0.32,6.75,10,28,"[np.str_('W_zz5knb'), np.str_('A_04jxrk')]","['s1', 's0']","{np.str_('V_2lnxw2'): 's1', np.str_('X_6fl199'): 's0'}",1,2,2,0.19309303395847838,0.421581673696845,6.0,6.0,5.5,6.0,1,1.0,2.0,True,False,False,False,0.22848863973836664,-0.5419795356253327
6,confusing,1.0,52,0,25,8,0.32,6.75,10,29,"[np.str_('B_97fqlp'), np.str_('W_mwhhu8')]","['s1', 's0']","{np.str_('V_oukabs'): 's0', np.str_('W_zz5knb'): 's1'}",1,2,2,0.08769882203891222,0.4912331014697159,6.0,6.0,6.5,7.0,1,1.0,1.0,False,False,False,False,0.40353427943080367,-0.8214720836675564
6,confusing,0.5,53,0,25,8,0.32,6.75,11,4,"[np.str_('B_97fqlp'), np.str_('V_oukabs')]","['s0', 's1']",{np.str_('A_04jxrk'): 's1'},1,1,2,0.3075727647356346,0.5142172970642074,5.0,5.0,6.0,7.0,1,1.0,,False,False,False,False,0.20664453232857277,-0.40186227400042174
6,confusing,0.5,53,0,25,8,0.32,6.75,11,6,[np.str_('G_zwp5v0')],['s0'],"{np.str_('V_oukabs'): 's0', np.str_('W_zz5knb'): 's1'}",1,2,1,0.42772574159400734,0.7298084208458921,6.0,7.0,6.5,6.0,1,,1.0,False,False,False,False,0.3020826792518848,-0.41392051752671294
6,confusing,0.5,53,0,25,8,0.32,6.75,11,11,[np.str_('W_zz5knb')],['s0'],"{np.str_('W_mwhhu8'): 's1', np.str_('X_6fl199'): 's1'}",1,2,1,0.46309779890833613,0.7098955710166197,6.0,7.0,6.0,6.0,1,,1.0,False,False,False,True,0.24679777210828358,-0.3476536298921432
6,confusing,0.5,53,0,25,8,0.32,6.75,11,28,[np.str_('W_zz5knb')],['s1'],{np.str_('A_04jxrk'): 's0'},1,1,1,0.13649453652003588,0.2901044289833804,6.0,7.0,6.0,6.0,1,,,False,False,False,True,0.15360989246334453,-0.5294986119365471
6,confusing,0.5,53,0,25,8,0.32,6.75,11,29,"[np.str_('B_97fqlp'), np.str_('G_zwp5v0')]","['s0', 's0']","{np.str_('V_2lnxw2'): 's1', np.str_('V_oukabs'): 's1'}",1,2,2,0.7236073899112746,0.60123261049668,5.0,4.0,6.5,6.5,1,1.0,1.0,False,False,False,False,0.12237477941459463,0.20353982348612207
3,confusing,1.0,54,0,13,10,0.7692307692307693,4.0,12,0,"[np.str_('V_bmn1mc'), np.str_('C_nyc9mz')]","['s1', 's1']",{np.str_('I_todfit'): 's0'},1,1,2,0.07567496127621064,0.2295393003168125,1.0,3.0,3.0,2.5,1,2.0,,True,False,False,False,0.15386433904060187,-0.6703180624330419
3,confusing,1.0,54,0,13,10,0.7692307692307693,4.0,12,2,[np.str_('P_zzd2v4')],['s1'],{np.str_('Y_hrjgen'): 's0'},1,1,1,0.6845728858039186,0.3844286842011492,3.0,4.0,2.0,4.0,1,,,True,False,False,False,0.30014420160276944,0.7807539185752368
3,confusing,1.0,54,0,13,10,0.7692307692307693,4.0,12,3,"[np.str_('L_qp2sqb'), np.str_('U_vmoe1t')]","['s1', 's1']","{np.str_('I_todfit'): 's1', np.str_('P_zzd2v4'): 's1'}",1,2,2,0.4694092404105615,0.2785725038667536,4.0,8.0,3.5,3.0,1,3.0,1.0,False,False,False,True,0.1908367365438079,0.6850523073701799
3,confusing,1.0,54,0,13,10,0.7692307692307693,4.0,12,6,"[np.str_('I_todfit'), np.str_('P_zzd2v4')]","['s1', 's1']",{np.str_('U_vmoe1t'): 's0'},1,1,2,0.033989341715608024,0.35230433551361506,3.0,6.0,3.0,3.5,1,1.0,,False,True,False,False,0.31831499379800704,-0.903522783317282
3,confusing,1.0,54,0,13,10,0.7692307692307693,4.0,12,17,[np.str_('Y_hrjgen')],['s1'],{np.str_('S_l0yhsh'): 's1'},1,1,1,0.715741241161294,0.5421054357800154,1.0,1.0,3.0,2.0,1,,,False,False,True,False,0.17363580538127865,0.32029895647779394
3,confusing,1.0,54,0,13,10,0.7692307692307693,4.0,12,18,[np.str_('U_vmoe1t')],['s0'],"{np.str_('P_zzd2v4'): 's1', np.str_('P_fcpx7a'): 's0'}",1,2,1,0.04829090020627374,0.4416964016025005,3.0,7.0,2.5,3.0,1,,3.0,False,False,False,True,0.39340550139622676,-0.8906694733507642
3,confusing,0.5,55,0,13,10,0.7692307692307693,4.0,13,19,[np.str_('L_qp2sqb')],['s1'],"{np.str_('Y_hrjgen'): 's0', np.str_('P_zzd2v4'): 's1'}",2,2,1,0.47592024695713153,0.8447544088170947,3.0,6.0,3.0,3.0,2,,1.0,False,False,False,True,0.3688341618599632,-0.43661703095037974
3,confusing,0.5,55,0,13,10,0.7692307692307693,4.0,13,23,[np.str_('L_qp2sqb')],['s0'],{np.str_('I_todfit'): 's1'},2,1,1,0.33726325053901446,0.15524559118290532,3.0,5.0,3.0,3.0,2,,,True,False,False,True,0.18201765935610914,1.1724497808228374
4,confusing,1.0,56,0,21,10,0.4761904761904761,7.8,14,2,[np.str_('D_vyqi2q')],['s0'],"{np.str_('V_pa8oxw'): 's1', np.str_('E_0ymclq'): 's1'}",1,2,1,0.5466175164981939,0.44408115880537385,6.0,7.0,4.0,6.0,1,,2.0,True,False,False,True,0.10253635769282005,0.23089553713256805
4,confusing,1.0,56,0,21,10,0.4761904761904761,7.8,14,11,"[np.str_('B_qnu6i3'), np.str_('S_b55d86')]","['s1', 's0']",{np.str_('V_pa8oxw'): 's1'},1,1,2,0.010636825076394343,0.3055797749011581,3.0,2.0,4.0,4.0,1,1.0,,True,False,False,False,0.29494294982476377,-0.9651913315276349
4,confusing,1.0,56,0,21,10,0.4761904761904761,7.8,14,22,"[np.str_('P_2ztfck'), np.str_('W_4op6rl')]","['s0', 's0']","{np.str_('B_qnu6i3'): 's1', np.str_('J_4365bq'): 's1'}",1,2,2,0.18518342563801016,0.3355505001322956,6.0,7.0,5.0,2.5,1,2.0,2.0,False,False,False,False,0.15036707449428544,-0.44812054947020213
4,confusing,0.5,57,0,21,10,0.4761904761904761,7.8,15,1,"[np.str_('W_4op6rl'), np.str_('R_3o4z3k')]","['s0', 's1']",{np.str_('P_2ztfck'): 's0'},1,1,2,0.7097368319210559,0.5844105315189743,3.0,4.0,2.0,4.0,1,2.0,,True,False,False,False,0.1253263004020816,0.2144490792736725
4,confusing,0.5,57,0,21,10,0.4761904761904761,7.8,15,2,"[np.str_('D_vyqi2q'), np.str_('R_3o4z3k')]","['s1', 's0']",{np.str_('V_pa8oxw'): 's1'},1,1,2,0.5211290377746154,0.20414441428716731,6.0,6.0,4.0,5.5,1,1.0,,True,False,False,False,0.31698462348744805,1.552746983522899
4,confusing,0.5,57,0,21,10,0.4761904761904761,7.8,15,3,[np.str_('R_3o4z3k')],['s0'],"{np.str_('E_0ymclq'): 's0', np.str_('S_b55d86'): 's1'}",1,2,1,0.4554115355763871,0.3466263276580257,3.0,6.0,4.0,5.0,1,,2.0,False,False,False,False,0.10878520791836138,0.31384000359512965
4,confusing,0.5,57,0,21,10,0.4761904761904761,7.8,15,5,[np.str_('B_qnu6i3')],['s0'],{np.str_('J_4365bq'): 's1'},2,1,1,0.4886734613905402,0.6418277145783734,6.0,8.0,6.0,4.0,2,,,False,True,False,False,0.1531542531878332,-0.23862206275782688
4,confusing,0.5,57,0,21,10,0.4761904761904761,7.8,15,8,[np.str_('R_3o4z3k')],['s1'],"{np.str_('P_2ztfck'): 's1', np.str_('D_vyqi2q'): 's0'}",1,2,1,0.549640733411162,0.6533736723419744,6.0,7.0,4.0,5.0,1,,2.0,False,False,False,False,0.10373293893081237,-0.15876510383252598
4,confusing,0.5,57,0,21,10,0.4761904761904761,7.8,15,15,"[np.str_('D_vyqi2q'), np.str_('R_3o4z3k')]","['s1', 's1']",{np.str_('E_0ymclq'): 's1'},1,1,2,0.36279717864569516,0.4777898466238164,6.0,6.0,4.0,5.5,1,1.0,,True,False,False,False,0.11499266797812124,-0.24067624875389976
4,confusing,0.5,57,0,21,10,0.4761904761904761,7.8,15,23,[np.str_('B_qnu6i3')],['s0'],{np.str_('R_3o4z3k'): 's0'},1,1,1,0.27635285976611873,0.6418277145783734,3.0,4.0,5.0,4.0,1,,,False,False,False,False,0.36547485481225467,-0.5694282850536312
4,confusing,0.5,57,0,21,10,0.4761904761904761,7.8,15,25,"[np.str_('B_qnu6i3'), np.str_('D_vyqi2q')]","['s1', 's0']","{np.str_('R_3o4z3k'): 's0', np.str_('S_b55d86'): 's0'}",1,2,2,0.5467343375878974,0.1262267154237594,6.0,7.0,4.5,5.0,1,1.0,2.0,False,False,False,False,0.42050762216413795,3.331367854676718
4,confusing,0.5,57,0,21,10,0.4761904761904761,7.8,15,26,[np.str_('S_b55d86')],['s0'],"{np.str_('V_7zk528'): 's1', np.str_('V_pa8oxw'): 's1'}",1,2,1,0.03547332931418077,0.3009755532333099,3.0,3.0,4.0,4.0,1,,1.0,False,False,False,False,0.2655022239191291,-0.88213883508777
4,confusing,0.5,57,0,21,10,0.4761904761904761,7.8,15,27,[np.str_('E_0ymclq')],['s0'],{np.str_('R_3o4z3k'): 's1'},1,1,1,0.6601978681746391,0.7744239664145828,3.0,4.0,5.0,4.0,1,,,False,False,True,False,0.11422609823994367,-0.14749814467750277
4,confusing,0.5,57,0,21,10,0.4761904761904761,7.8,15,29,[np.str_('E_0ymclq')],['s0'],"{np.str_('D_vyqi2q'): 's0', np.str_('R_3o4z3k'): 's1'}",1,2,1,0.20163820550018222,0.7744239664145828,6.0,7.0,5.5,4.0,1,,1.0,False,False,True,False,0.5727857609144006,-0.7396281439561796
6,confusing,1.0,58,0,28,10,0.3571428571428571,7.4,16,2,[np.str_('U_z70auc')],['s0'],"{np.str_('J_k2x6vl'): 's1', np.str_('R_z8nlbs'): 's0'}",1,2,1,0.6631473465600266,0.4806126723129783,5.0,7.0,4.5,6.0,1,,1.0,False,False,True,False,0.18253467424704833,0.3797957997415859
6,confusing,1.0,58,0,28,10,0.3571428571428571,7.4,16,6,"[np.str_('R_z8nlbs'), np.str_('A_d80c9d')]","['s1', 's1']",{np.str_('A_ntw91b'): 's0'},1,1,2,0.2891987061786916,0.1851930927198312,3.0,4.0,4.0,5.5,1,1.0,,False,False,False,False,0.10400561345886039,0.5616063317016092
